1108939,6980266,20.290658612847665
1108939,5553585,20.199440929236157
1108939,5163856,20.07221702530631
1108939,7651010,19.455234616194183
1108939,2834919,19.375796317131854
1108939,7454708,18.98969853538518
1108939,6238857,18.88574302388268
1108939,5579740,18.882115064813608
1108939,698106,18.813508483827153
1108939,6273537,18.7299547680039
1108939,5291621,18.689367746237465
1108939,7000936,18.598446067529295
1108939,5553584,18.53876986265859
1108939,6920554,18.452125703945583
1108939,7724054,18.428075110414927
1108939,2846462,18.428075110414927
1108939,7152561,18.326381684441564
1108939,6238986,18.276885494736852
1108939,3130232,18.1126922062713
1108939,6920553,18.077119607451547
1108939,8363174,17.979484693358227
1108939,3097883,17.85463581165076
1108939,2639731,17.57524178152761
1108939,2047562,17.50812699197051
1108939,2764268,17.50812699197051
1108939,3097877,17.49773120982557
1108939,1448805,17.375091679314806
1108939,2068541,17.360404301897233
1108939,6871640,17.339300618447957
1108939,1957452,17.273210621660883
1108939,2453260,17.21966443668496
1108939,5970931,17.21966443668496
1108939,4631244,17.21966443668496
1108939,698109,17.216820144148212
1108939,4799672,17.154853797874413
1108939,6669588,17.112343392257532
1108939,7575369,17.10107541031294
1108939,7423808,16.98034057720707
1108939,1979870,16.97368481009311
1108939,8181777,16.798968493082505
1108939,1835131,16.78727677592826
1108939,7264458,16.78727677592826
1108939,6950182,16.765039081257395
1108939,8596285,16.74154158270178
1108939,6663340,16.602103054126378
1108939,5203394,16.602103054126378
1108939,7274049,16.57937670911487
1108939,1742847,16.442414944283495
1108939,7880690,16.442414944283495
1108939,1231448,16.423276008512364
1108939,2735037,16.403725352916425
1108939,2194177,16.401392637161603
1108939,1667520,16.376719990718822
1108939,2152036,16.376719990718822
1108939,3283059,16.246250139346813
1108939,119359,16.246250139346813
1108939,6707713,16.242796689748616
1108939,6758075,16.213349773934162
1108939,4537644,16.179106157889706
1108939,6849948,16.073293858533255
1108939,6327128,16.02485896703754
1108939,4326783,15.986345008632334
1108939,6088457,15.986345008632334
1108939,6788178,15.986345008632334
1108939,2441913,15.986345008632334
1108939,8629183,15.986345008632334
1108939,7352917,15.986345008632334
1108939,3506104,15.82450067433474
1108939,4036410,15.798255945879397
1108939,1231450,15.798255945879397
1108939,4404545,15.689349371071932
1108939,7889053,15.614667371652466
1108939,6551140,15.614667371652466
1108939,8269661,15.577423226806278
1108939,1464269,15.577423226806278
1108939,4228762,15.577423226806278
1108939,2464262,15.577423226806278
1108939,5696659,15.574621769518965
1108939,5794106,15.522590569608104
1108939,160716,15.476640188371213
