1108939,5553585,-10.137273097020662
1108939,6980266,-10.248556663876158
1108939,2834919,-10.38440725174008
1108939,5553584,-10.461195993988666
1108939,5163856,-10.48773682470291
1108939,5579740,-10.503628237688623
1108939,698106,-10.621266851727771
1108939,3097883,-10.648858407772307
1108939,3130232,-10.652929185098989
1108939,6238857,-10.70949563445986
1108939,8363174,-10.728733795517364
1108939,8596285,-10.736776638707997
1108939,2068541,-10.742952022422816
1108939,7152561,-10.748945694984158
1108939,6920553,-10.833913841968775
1108939,6920554,-10.899204822472889
1108939,6707713,-10.912215834405522
1108939,6238986,-10.928606957702423
1108939,1979870,-10.971338089542606
1108939,3097877,-10.978520147422408
1108939,7454708,-11.002802552412136
1108939,2846462,-11.098143272855246
1108939,7724054,-11.098143272855246
1108939,2047562,-11.124310380301633
1108939,2764268,-11.124310380301633
1108939,7651010,-11.14592152570107
1108939,698109,-11.195742326382788
1108939,2639731,-11.29175883626796
1108939,6758075,-11.307020787744385
1108939,7000936,-11.319883298652119
1108939,6273537,-11.35064480101596
1108939,5291621,-11.392804307869671
1108939,2735037,-11.40036707646239
1108939,6871640,-11.45814498606843
1108939,4799672,-11.498414047064852
1108939,2194177,-11.512074991512856
1108939,3357548,-11.54090541215352
1108939,8181777,-11.57736597201697
1108939,160716,-11.616282230868073
1108939,7491705,-11.629686436727285
1108939,7575369,-11.640187224929235
1108939,1448805,-11.653838438838562
1108939,6669588,-11.703993907985112
1108939,753531,-11.71099163620536
1108939,6950182,-11.715191131545486
1108939,7423808,-11.736035361402905
1108939,6663340,-11.752001409320929
1108939,5203394,-11.752001409320929
1108939,6707716,-11.771859187543196
1108939,1742847,-11.788365490917965
1108939,7880690,-11.788365490917965
1108939,3506104,-11.802471529845715
1108939,1347694,-11.82966960738441
1108939,3259017,-11.82966960738441
1108939,1231448,-11.855256347351446
1108939,119359,-11.893966561859171
1108939,3283059,-11.893966561859171
1108939,7340851,-11.905275557683368
1108939,2430867,-11.914182238284496
1108939,6849948,-11.93218363919146
1108939,7201778,-11.937088182344727
1108939,4631244,-11.955490543220328
1108939,2453260,-11.955490543220328
1108939,5970931,-11.955490543220328
1108939,4404545,-11.963854110962789
1108939,7698352,-11.965883679635926
1108939,8804355,-11.969113320231537
1108939,1818494,-12.023285170797124
1108939,7264458,-12.040003174120418
1108939,1835131,-12.040003174120418
1108939,1464269,-12.043997823583155
1108939,2464262,-12.043997823583155
1108939,4228762,-12.043997823583155
1108939,8269661,-12.043997823583155
1108939,2695509,-12.049865896935222
1108939,1224789,-12.08036190518019
1108939,2044726,-12.08036190518019
1108939,7274049,-12.081383140517426
1108939,1667520,-12.122200096684761
1108939,2152036,-12.122200096684761
1108939,6707715,-12.127656391782441
1108939,4320195,-12.129007098816983
1108939,8027461,-12.151793851261345
1108939,4537644,-12.162469157681183
1108939,4326783,-12.202204837931244
1108939,7352917,-12.202204837931244
1108939,6788178,-12.202204837931244
1108939,2441913,-12.202204837931244
1108939,8629183,-12.202204837931244
1108939,6088457,-12.202204837931244
1108939,4056029,-12.23899428085943
1108939,1231450,-12.241421082633302
1108939,4036410,-12.241421082633302
1108939,6529622,-12.247120029623563
1108939,7889053,-12.280131297141029
1108939,6551140,-12.280131297141029
1108939,7634011,-12.318348374473317
1108939,226281,-12.318348374473317
1108939,4261388,-12.318348374473317
1108939,2174238,-12.323269092781192
1112389,4337251,-14.968661213214665
1112389,4931198,-15.13852182630086
1112389,8138768,-15.7279659396781
1112389,8138765,-16.061694304265394
1112389,4337253,-16.087981307839016
1112389,5892677,-16.29968170150805
1112389,7119576,-16.355353467323777
1112389,8138766,-16.908919720269807
1112389,8138769,-16.942342360849743
1112389,5892681,-17.325891381511298
1112389,7817890,-17.3475789101487
1112389,8138763,-17.374376823640674
1112389,5892680,-18.063850582424518
1112389,8138767,-18.18037134067766
1112389,5892682,-18.464435122420355
